,0
433,0.08313142086350556
434,0.09259764632661625
435,0.10443666331923605
436,0.02396117476514631
437,-0.01091023810953523
438,-0.11496935126397398
439,-0.04977120092413286
440,0.04611209091684675
441,-0.038669320556698396
442,0.01688176598970839
443,-0.021429473873802618
444,0.028520211051190104
445,-0.05567825264091476
446,-0.01702371861665414
447,0.016074124923263593
448,0.08042265077380457
449,-0.033791434250568575
450,0.11692872765883143
451,-0.014592639348087362
452,-0.0021954355216786074
453,0.029899749717055352
454,0.039405888716002514
455,0.0009729594172221054
456,0.031323745951846865
457,0.06417717444218236
458,0.07421421264438088
459,-0.07071466162922915
460,-0.13987308246254204
461,0.09522553609753451
462,0.06876806972868228
463,-0.02172543172297656
464,-0.024331313838758
465,0.04986667338093714
466,-0.012567674799572461
467,-0.013596112223823729
468,0.037768751257555425
469,-0.04171296561874667
470,-0.09332442989662697
471,0.01629550635568243
472,-0.036581401878589874
473,-0.12156377669573976
474,0.019213498867857948
475,-0.00011330337168310108
476,-0.02636459009362459
477,-0.09511925636674402
478,-0.027620232561479628
479,0.01835871051060539
480,0.07778836418094351
481,0.09453963529448382
482,0.032954790301345405
483,0.04719537409138891
484,0.11372976792626852
485,-0.0053529236251196755
486,0.03757692349749175
487,-0.0003058368159126937
488,0.040463652366678975
489,-0.12496129906099752
490,-0.04891508742041814
491,-0.06272736456198028
492,0.03714040624523311
493,0.07553944010910206
494,-0.0005827042065968716
495,-0.018257087507638423
496,0.011890685944536166
497,0.018870803287937745
498,0.1409696465611459
499,-0.044510667266138206
500,-0.035288410915005175
501,-0.05593816175453328
502,0.010038159827181141
503,-0.009559573749909258
504,0.04682463931540246
505,0.11418038470987014
506,-0.016141952231183525
507,0.06904577487647788
508,0.026357020672729728
509,-0.009858826240994269
510,0.013492121560666087
511,0.03255491558469905
512,-0.11329395927528682
513,-0.07921271351030797
514,0.07177190780412517
515,-3.705558324516726e-05
516,-0.030059034286546778
517,0.029174816353061395
518,-0.06679835241120312
519,-0.040631773168094076
520,-0.05093546219480503
521,-0.002233406022886103
522,-0.016492653624945765
523,0.06180896267891684
524,0.056980165738017056
525,-0.011678992922493758
526,-0.006896582542064933
527,0.1426731030764265
528,-0.08873510467168116
529,-0.04654743883127862
530,0.027004497685404888
531,0.07676081880700927
532,0.05855788256272826
533,0.08022991868733427
534,0.005350508426648733
535,-0.08854890205700916
536,0.0334169029847731
537,0.01413647317688491
538,0.04112591882054701
539,-0.03309460321435302
540,0.067575422735374
541,-0.07858296932734748
542,-0.1086664293888672
543,0.02952939238199297
544,0.006221973510106637
545,-0.08149311586499212
546,-0.044951411887840596
547,0.02126003746789897
548,-0.06516195076043721
549,-0.03676266572315423
550,-0.09222172869201746
551,-0.06234931741981334
552,-0.05681244623695989
553,-0.04947915953270527
554,-0.0001989171586792539
555,0.048712738750107426
556,0.11097357574754048
557,-0.0018904762626610946
558,-0.02273549825032867
559,-0.038627906371031716
560,1.4889140148737368e-05
561,-0.07013335588905682
562,0.01291560967416383
563,-0.058372841911499315
564,-0.03199922179314957
565,-0.07924548404211275
566,-0.09764273517459283
567,-0.0854088906849863
568,-0.13130168494276684
569,-0.10378247457677764
570,-0.004863027537798713
571,-0.041098156064488786
572,-0.0973789500076551
573,-0.020986164122296952
574,0.09395766060883837
575,0.04960045702431267
576,0.018685307635228854
577,0.06726463746889673
578,-0.09824972283327282
579,0.06955321115139865
580,0.0924655654040509
581,0.02060108751738338
582,-0.04879677223407948
583,0.01756707522384303
584,0.03570239005195162
585,0.01658001193534623
586,0.05682367892287261
587,0.003750315500923459
588,0.054994709836901016
589,0.10156288385925402
590,-0.04845612688268769
591,0.009652542491396689
592,-0.052343027584493496
593,0.0668968626653064
594,0.026815564937628548
595,-0.0021542542493188824
596,0.06521419797640648
597,-0.06200242750114942
598,-0.06805462740194772
599,0.10077158876408852
600,-0.001992555136379915
601,-0.008331528039019357
602,-0.018953133246671257
603,0.01611789935021376
604,-0.029269590982751077
605,0.06676457741514791
606,-0.0324332536721394
607,-0.12104062380576851
608,-0.03938258856957524
609,-0.03287940066484614
610,0.030128361697012256
611,0.07551438920703823
612,0.05111481425728802
613,-0.046922917695069316
614,0.09154803830502933
615,0.03281804931573064
616,-0.02745660675307079
617,0.04594508591840325
618,0.10315850327414011
619,0.003154625410526776
620,0.04336239186212927
621,0.04909415411789828
622,-0.11191008395447803
623,-0.06474588578199032
624,0.02498074941679621
625,0.027472865891627396
626,-0.03235786799472345
627,-0.01569285733444102
628,0.026293920971529734
629,-0.0429872055479136
630,-0.011590853666567324
631,0.05575894888072348
632,-0.05888695158383213
633,0.019561507522942004
634,0.0011370365066107296
635,-0.014918096480356594
636,0.05369449199033398
637,0.048686108049343854
638,0.022225521520726085
639,0.04871817948897667
640,0.023131527680407483
641,-0.031836813364275685
642,-0.04892482457115028
643,0.12656835008886141
644,0.16071645060730574
645,0.025104641414109244
646,0.08549816734443062
647,-0.06608149939219811
648,0.059997524119149416
649,-0.1340934807530779
650,-0.10466338570509151
651,0.07357979179677217
652,-0.017867602174835462
653,-0.05635317837670154
654,0.10245045349388074
655,-0.03805756197422329
656,0.006355433322251082
657,0.010379165957070523
658,-0.0967889392511204
659,0.02350374290056221
660,0.04321707282450145
661,-0.10145753903809647
662,-0.01638333335864763
663,0.013958619589967976
664,-0.1160825457525544
665,0.023492898388379587
666,0.10070069737167833
667,0.11240158562547717
668,-0.116378446906394
669,0.0064814501592230025
670,-0.022680265793932605
671,-0.07128948833916222
672,-0.07804927729255201
673,0.13897445552602122
674,0.034214254278700756
675,0.05362155774131357
676,-0.0824300828941874
677,0.015378895452105952
678,0.08210463982683842
679,0.09747323157281686
680,0.0187618277355683
681,0.06981560854912594
682,-0.014430609175787043
683,-0.016720362424256063
684,-0.1057415016299454
685,-0.12254497881252925
686,-0.07608950579998326
687,0.04104406253289387
688,0.022520372171635425
689,0.047635605724042074
690,-0.017678824150095473
691,-0.01516786065459496
692,-0.06173396531072074
693,-0.10756866698303748
694,0.00838915281438263
695,0.06387408315567106
696,-0.044599530784921904
697,-0.04404703321429835
698,0.04977696027949072
699,0.0964880325856064
700,-0.17172127870165824
701,-0.0026157686562471773
702,0.017748516702906197
703,0.09383706459969955
704,-0.18012048747646514
705,-0.0007224094653473912
706,0.005980275101721459
707,0.028383448698447986
708,-0.0049331086433437536
709,0.09456337082545548
710,-0.09802666515587133
711,-0.05001528963956967
712,-0.09881229608510787
713,-0.03888865434377573
714,0.06367771595690765
715,0.01983764176921652
716,0.11080856960852338
717,-0.018546226100031805
718,-0.02710496940301958
719,-0.04828414762042015
720,-0.019926301933532547
721,-0.13951138434242022
722,0.12444003576294421
723,0.006804415270978393
724,0.04726370098062021
725,0.06606968181497905
726,0.0023640931135811526
727,0.0027100651307744015
728,0.10569687763823415
729,0.05604118221942812
730,0.042186583602561945
731,0.0847827416106917
732,-0.04131131921591742
733,0.024457440710324085
734,0.07992553663170508
735,0.020623299350325457
736,-0.05232952579440902
737,0.010420133081064528
738,-0.01845031912336096
739,-0.02115099045212701
740,0.0610350004934568
741,-0.11009375126719527
742,-0.04005969183406659
743,0.029069090303125097
744,-0.009157115771997158
745,0.08148728030806161
746,0.017004998710169427
747,-0.0032683585415972253
748,-0.029840197334873038
749,-0.0374253402828858
750,0.1220278329804576
751,0.0640346964674941
752,-0.06703109339323776
753,0.07905062205561124
754,-0.029558110497239314
755,0.05125240959120913
756,-0.07333927786825618
757,-0.008720503693258242
758,-0.02641685270178499
759,-0.09372796599053958
760,0.00507281335047002
761,0.0199936242271617
762,0.047660506528526665
763,0.018627090721149504
764,0.011024003442998979
765,-0.025699343099788653
766,0.16597401942991438
767,0.12195239158480348
768,-0.04947962803203467
769,-0.0076584644281492715
770,-0.09310251371714273
771,-0.007397207789885744
772,-0.02359728395286255
773,-0.036851660025350896
774,0.04963076643594046
775,-0.008559474391735487
776,0.0883221836581285
777,-0.01446968049345045
778,0.03755649401157539
779,-0.03200175832690345
780,-0.04671805410741405
781,0.014968188816565862
782,0.08179228218953849
783,0.01427179668576005
784,-0.1484799797189003
785,-0.046254650487908666
786,0.007697689409280065
787,-0.07956778578084893
788,-0.031499332843279666
789,0.014688732472385212
790,-0.03224903996680691
791,-0.0029549160077039097
792,0.011017384832151594
793,-0.004405794313233213
794,-0.13393613588143188
795,-0.1665395359721115
796,-0.015673060658280565
797,-0.0518722808936896
798,0.013178102186753375
799,-0.05658423983020271
800,-0.08424679374715702
801,-0.04070353165963708
802,-0.021427278034510226
803,-0.06607222575691658
804,0.01070576126616176
805,0.044409242957311655
806,-0.12341785978063749
807,-0.0002237201937328577
808,-0.05142294193903138
809,-0.09307712741461467
810,-0.09911390177620591
811,-0.0015699741811157622
812,-0.05023229375272214
813,0.03809983593715755
814,0.13955226722861286
815,-0.0850150733246638
816,0.009780199607970925
817,-0.05124190600992283
818,-0.03392709121911248
819,0.00209570111573086
820,0.044269810326931176
821,0.020603200837713272
822,0.015482708018307555
823,-0.004263469971158114
824,0.05745003677817036
825,0.17847059158669284
826,0.015454738815227203
827,-0.019405812232409086
828,-0.07029275967987048
829,0.06357923361577045
830,-0.02232364940158927
831,0.004355691518075435
832,0.003165367772661
833,-0.11097308416979532
834,0.05425815538951136
835,-0.02753732593836176
836,0.03481447760989703
837,-0.05160809141885899
838,-0.14396239693357832
839,-0.020344331344074474
840,0.058388259495590775
841,0.025541728023770523
842,0.06430425807644422
843,-0.08392770026930388
844,0.009831645891606894
845,-0.03256407324238338
846,0.09892168657293564
847,-0.01076994754863703
848,0.04205641881079192
849,0.00893778584566982
850,0.03664956597404804
851,-0.043998624276204684
852,0.06658808761761287
853,-0.05151069561476826
854,0.016004658946556716
855,-0.049745862251992325
856,-0.06248608503002271
857,0.06078751817764466
858,-0.037254427645417414
859,-0.05239726519187122
860,-0.0014058002000656605
861,-0.04007072650011029
862,0.02592577125358302
863,-0.00312342461588813
864,-0.1274079612008806
865,0.0112193764154048
866,-0.015460487971213731
867,-0.050534657147365734
868,0.0006601207902133465
869,-0.03533581490892798
870,0.016357820002019543
871,-0.07343298450556951
872,0.004767995777829884
873,0.04637109614986803
874,0.040011198153775726
875,0.015339380563866706
876,-0.03340009666706677
877,0.04466916992547026
878,0.015493357676986216
879,-0.026882479182377732
880,-0.002943611126537895
881,0.1581215594849706
882,0.1009699188601794
883,0.17039056340704933
884,0.015657629771482755
885,-0.05337471413320371
886,-0.0027049510720763186
887,-0.010971051098438524
888,-0.013694835971462503
889,0.04196839346520353
890,-0.05648673044377522
891,0.058919259223251946
892,-0.0006635123814860768
893,0.12210249171912903
894,-0.014441923229358737
895,-0.03782506507265359
896,0.059821840857283544
897,-0.05464955253035474
898,-0.13379640475053414
899,-0.04692640805144133
900,0.040979728611988925
901,-0.05662326103600406
902,0.051756771790643114
903,0.08192820621876286
904,-0.045195631063946515
905,-0.006662332849793161
906,0.01328903285633439
907,0.07512606897193742
908,0.04031875996485765
909,-0.03413187510630349
910,-0.004410733700701412
911,0.028014779029379967
912,0.02165192991487071
913,-0.0731950676830462
914,0.12403023192503193
915,0.00753702910337378
916,0.0363043979787546
917,0.003138760820421026
918,-0.03380720962761052
919,0.02443093560189985
920,-0.034521672242492675
921,0.07522365202780647
922,0.004494629866394172
923,-0.06576559359360565
924,0.06308076408250225
925,0.010018934036026527
926,-0.06684740828420489
927,-0.009295949039621389
928,0.1446703225611883
929,-0.12404317703171613
930,-0.07564387512795827
931,-0.1366616853762743
932,-0.019021619266007043
933,-0.00036212272812914773
934,0.03133267321222163
935,-0.07858738921359242
936,-0.1374091555344526
937,0.001332174365385187
938,-0.0711693172833215
939,0.02563641384540076
940,0.004435822013928286
941,0.12328068930429438
942,-0.010241293934666029
943,-0.09824695596637077
944,0.05288164793673783
945,0.06825863050964129
946,0.09631371031969313
947,-0.005246959098665861
948,-0.0979242976217454
949,-0.030130445225282316
950,0.015571610250339991
951,0.02310888405712744
952,-0.0210818072191982
953,-0.07751516807096392
954,0.05984186160769777
955,0.004453378912264239
956,-0.030624824797119
957,0.09414100020573234
958,0.02548869036987177
959,0.10312092856038191
960,-0.009038471277317911
961,-0.011764305579964213
962,0.09005950497766674
963,0.022893126245552568
964,-0.05208486637656481
965,-0.09890457465682302
966,-0.04108757825026147
967,-0.03186591271725852
968,0.0026440916407234633
969,-0.014984708053944567
970,-0.059965709025423704
971,-0.07756776659588857
972,-0.11432201122428505
973,0.022611489559654002
974,0.0736393957822909
975,-0.048610678696285485
976,-0.050528988104663226
977,0.06919553913153235
978,0.06104728456370891
979,-0.08069607586229487
980,0.05518343337583063
981,-0.009190635276417789
982,-0.04208368798281493
983,0.0371845682027227
984,-0.052314619736722016
985,0.04628022509665613
986,-0.06136264516495797
987,-0.03894878960489945
988,0.046391436027565
989,-0.05720949671517768
990,-0.030947117118646904
991,-0.0447678570330597
992,-0.049498984476050154
993,0.10006333997131645
994,0.02751373931681335
995,0.017339604434745033
996,-0.06374379809727894
997,0.03895186265981745
998,-0.037310525057172285
999,-0.055530469372990894
1000,0.10664507813110585
1001,0.11144588963558999
1002,-0.0022833536245034257
1003,0.12712589419952028
1004,-0.09585040448252631
1005,-0.04792413292205652
1006,-0.05230591145628787
1007,0.00813079206473706
1008,-0.0354813842271847
1009,-0.03673241613917085
1010,-0.0567288517226258
1011,0.03555593724673466
1012,0.0386814935846809
1013,-0.06874221511605011
1014,0.060016205985660986
1015,-0.02352908501494796
1016,-0.10948066026176449
1017,-0.06560150181111063
1018,0.09674667700327394
1019,-0.01022278294060722
1020,-0.10978926674233873
1021,0.021873939765158803
1022,-0.0060524085524872465
1023,0.04779516661897825
1024,0.08747286687367187
1025,0.05402883514707681
1026,0.006402084731886304
1027,-0.1260814946946349
1028,0.034833595003896635
1029,0.0023784100221886442
1030,0.11756333761404707
1031,-0.00011790000220164856
1032,-0.024604082584686618
1033,0.01362405199705803
1034,0.042518828256385775
1035,0.060788737338271705
1036,0.08061202108959328
1037,0.0030324109567248306
1038,0.01867100872710504
1039,0.042429601448510906
1040,0.1273576803923232
1041,0.1188644944414149
1042,0.03365158302671138
1043,-0.020440166399663156
1044,0.03810273560036911
1045,0.047968707237424205
1046,-0.029005589789222422
1047,0.055564560864420943
1048,-0.008950635149717515
1049,0.015396273850377434
1050,-0.08799335909621478
1051,-0.08829973137495968
1052,0.08664508410651799
1053,-0.0347478761503198
1054,-0.0040198819236907084
1055,0.10990490616239089
1056,0.06791651070107654
1057,-0.053127895302310185
1058,-0.05939385719263301
1059,-0.019522060228329925
1060,-0.012921116315522216
1061,-0.002330295899750297
1062,0.12427606779142228
1063,0.09315622315022486
1064,-0.04501385844599914
1065,0.01829355287417565
1066,-0.001009295103652539
1067,-0.03838942319255275
1068,-0.036674492266667184
1069,-0.04517377238902087
1070,0.02356674590806314
1071,-0.0010966101537859699
1072,0.04090418542443208
1073,-0.0004578829304230867
1074,-0.011242370797728633
1075,-0.015173017453948195
1076,0.04231605449480205
1077,0.056736911542600486
1078,0.06954493932330413
1079,-0.12526642839366098
1080,-0.0036246935378437223
1081,0.014538798125404916
1082,0.0395167268965191
1083,-0.03868909487612057
1084,0.01570511480154406
1085,-0.1745910650153555
1086,0.13505257728558048
1087,-0.009530156561012297
1088,-0.023096229715498545
1089,-0.040302085961483984
1090,0.024598947948645335
1091,0.028616118975774534
1092,0.021565928030640707
1093,-0.011537691076012333
1094,0.0010774313667820112
1095,0.07631330676095989
1096,-0.022350657995856286
1097,-0.019293670698738205
1098,-0.12632662113086213
1099,-0.046835448075969094
1100,-0.10591631926540822
1101,0.09067981012572189
1102,-0.0063847259965962595
1103,-0.10328607586578999
1104,-0.04063325930667772
1105,0.03652853386190899
1106,-0.09863216170627949
1107,0.14071922069682619
1108,0.04202940905332144
1109,0.0028570326943757403
1110,0.019254395177114525
1111,-0.016110105152302587
1112,0.027739979937528435
1113,0.058276197933993794
1114,0.052765344935982415
1115,-0.051301773066308724
1116,0.05024927949192178
1117,0.1732535371820722
1118,0.0055403416544402
1119,-0.047243929404206894
1120,0.006203049843779278
1121,0.0944517288099449
1122,0.01623641686824938
1123,-0.034734046790593893
1124,-0.062208822643270455
1125,-0.010189539204598154
1126,-0.01479764323186171
1127,0.09456291781232726
1128,-0.15671516899646343
1129,-0.09427118952623947
1130,-0.07943441349698417
1131,0.02165101476291914
1132,-0.12679688235561343
1133,0.020575557254539942
1134,-0.10385559121736603
1135,0.09153824102335104
1136,-0.06541095947386763
1137,-0.057099964256093094
1138,0.003537046794310441
1139,-0.06663285679508833
1140,-0.06737518580338701
1141,-0.054054149069018335
1142,0.08090581706906562
1143,0.03155149992947802
1144,0.06268158781486106
1145,0.02387562017137062
1146,0.02601592083989921
1147,0.0021735215685084095
1148,0.049103052486846106
1149,0.04480081086727873
1150,-0.030893459012775206
1151,-0.038870529576810746
1152,0.0732227544192443
1153,0.017107383601358883
1154,-0.05041160163409177
1155,-0.12951302288713162
1156,-0.02079885697955141
1157,-0.02607731130466923
1158,-0.01576142962675959
1159,-0.11853185583950687
1160,-0.05928292578535474
1161,-0.021774089501657164
1162,0.0070533570079343985
1163,-0.011211343072613374
1164,-0.04488064652010523
1165,0.02498445999430569
1166,0.05743632109302293
1167,0.05403415673553504
1168,0.07194999790661395
1169,0.006190539388400026
1170,-0.10593418185504298
1171,-0.06225349396406788
1172,0.009075349130809941
1173,0.023892257672394626
1174,-0.09346833972802457
1175,0.00702367805043213
1176,0.012733308512222416
1177,-0.049002458316760124
1178,-0.08260657824072358
1179,0.13771585356343047
1180,-0.02324435114602932
1181,0.08308988630411547
1182,-0.16053002200704364
1183,-0.02953792221757373
1184,-0.026706795488266308
1185,-0.027659462826957443
1186,0.007931555334635475
1187,-0.016280240879351336
1188,0.02169314790745014
1189,0.09500341007006491
1190,0.06714470174502638
1191,0.09814736621747876
1192,0.044014350918282145
